Section Distance [km];Depth;Fluorescence;Estimated-Measured Fluorescence
255.24805;25.53510;0.00000;0.00000
255.24805;25.56190;0.00000;0.00001
255.27871;24.51250;0.00000;0.00001
255.27871;24.67020;0.00000;0.00001
255.27871;24.78430;0.00000;0.00001
255.27871;24.79950;0.00000;0.00001
255.27871;24.86160;0.00000;0.00001
255.30936;24.11330;0.00000;0.00001
255.30936;24.18560;0.00000;0.00001
255.30936;24.24520;0.00000;0.00001
255.30936;24.34360;0.00000;0.00001
255.34002;23.17960;0.00000;0.00000
255.34002;23.38980;0.00000;0.00000
255.34002;23.48300;0.00000;0.00000
255.34002;23.44080;0.00000;0.00000
255.34002;23.78060;0.00000;0.00000
255.37067;22.59970;0.00000;0.00001
255.37067;22.57510;0.00000;0.00001
255.37067;22.53260;0.00000;0.00001
255.37067;22.64620;0.00000;0.00001
255.37067;22.90670;0.00000;0.00000
255.40132;21.69590;0.00000;0.00001
255.40132;21.79880;0.00000;0.00001
255.40132;21.92490;0.00000;0.00001
255.40132;22.05060;0.00000;0.00001
255.40132;22.28050;0.00000;0.00001
255.43198;21.06110;0.00000;0.00001
255.43198;21.08450;0.00000;0.00001
255.43198;21.26320;0.00000;0.00001
255.43198;21.52490;0.00000;0.00001
255.46263;20.25480;0.00000;0.00001
255.46263;20.51620;0.00000;0.00001
255.46263;20.81000;0.00000;0.00001
255.46263;21.06560;0.00000;0.00001
255.46263;20.99690;0.00000;0.00001
255.49329;19.63490;0.00000;0.00001
255.49329;19.70190;0.00000;0.00001
255.49329;20.01340;0.00000;0.00001
255.49329;20.05080;0.00000;0.00001
255.49329;20.08390;0.00000;0.00001
255.52394;19.12070;0.00000;0.00001
255.52394;19.39560;0.00000;0.00001
255.52394;19.44360;0.00000;0.00001
255.52394;19.56960;0.00000;0.00001
255.52394;19.62760;0.00000;0.00001
255.55460;18.24110;0.00000;0.00001
255.55460;18.57220;0.00000;0.00001
255.55460;18.72090;0.00000;0.00001
255.55460;18.84580;0.00000;0.00001
255.55460;18.98380;0.00000;0.00001
255.58525;17.89740;0.00000;0.00001
255.58525;18.06430;0.00000;0.00001
255.58525;18.22820;0.00000;0.00001
255.58525;18.32980;0.00000;0.00001
255.58525;18.25590;0.00000;0.00001
255.61590;17.06480;0.00000;0.00001
255.61590;17.18480;0.00000;0.00001
255.61590;17.24790;0.00000;0.00001
255.61590;17.36160;0.00000;0.00001
255.61590;17.71110;0.00000;0.00001
255.64656;16.89120;0.00000;0.00001
255.64656;16.82100;0.00000;0.00001
255.64656;16.84670;0.00000;0.00001
255.64656;16.96810;0.00000;0.00001
255.67721;15.96450;0.00000;0.00001
255.67721;16.10990;0.00000;0.00001
255.67721;16.22330;0.00000;0.00001
255.67721;16.39080;0.00000;0.00001
255.67721;16.62140;0.00000;0.00001
255.70787;15.20190;0.00000;0.00001
255.70787;15.47130;0.00000;0.00001
255.70787;15.54530;0.00000;0.00001
255.70787;15.45660;0.00000;0.00001
255.70787;15.72410;0.00000;0.00001
255.73852;14.76550;0.00000;0.00001
255.73852;14.75270;0.00000;0.00001
255.73852;14.61640;0.00000;0.00001
255.73852;14.98200;0.00000;0.00001
255.73852;15.15650;0.00000;0.00001
255.76917;13.67350;0.00000;0.00001
255.76917;13.90600;0.00000;0.00001
255.76917;13.83760;0.00000;0.00001
255.76917;13.86230;0.00000;0.00001
255.76917;14.21530;0.00000;0.00001
255.79983;12.77330;0.00000;0.00001
255.79983;12.82200;0.00000;0.00001
255.79983;13.02290;0.00000;0.00001
255.79983;13.34560;0.00000;0.00001
255.83048;12.01460;0.00000;0.00001
255.83048;12.11010;0.00000;0.00001
255.83048;12.32470;0.00000;0.00001
255.83048;12.64410;0.00000;0.00001
255.83048;12.80920;0.00000;0.00001
255.86114;11.16810;0.00000;0.00001
255.86114;11.19070;0.00000;0.00001
255.86114;11.53130;0.00000;0.00001
255.86114;11.68430;0.00000;0.00001
255.86114;11.87290;0.00000;0.00001
255.89179;10.47050;0.00000;0.00001
255.89179;10.57940;0.00000;0.00001
255.89179;10.72820;0.00000;0.00001
255.89179;11.02730;0.00000;0.00001
255.89179;11.21070;0.00000;0.00001
255.92245;9.82290;0.00000;0.00001
255.92245;9.95310;0.00000;0.00001
255.92245;10.00510;0.00000;0.00000
255.92245;10.08270;0.00000;0.00001
255.92245;10.34610;0.00000;0.00001
255.95310;9.47000;0.00000;0.00001
255.95310;9.53200;0.00000;0.00001
255.95310;9.66500;0.00000;0.00001
255.95310;9.64200;0.00000;0.00001
255.95310;9.77430;0.00000;0.00001
255.98375;9.38880;0.00000;0.00001
255.98375;9.35170;0.00000;0.00001
255.98375;9.46830;0.00000;0.00001
255.98375;9.60520;0.00000;0.00001
255.98375;9.48250;0.00000;0.00001
256.01441;8.99810;0.00000;0.00002
256.01441;9.13090;0.00000;0.00001
256.01441;9.03730;0.00000;0.00001
256.01441;9.21040;0.00000;0.00001
256.01441;9.31330;0.00000;0.00001
256.04506;8.00650;0.00000;0.00002
256.04506;7.95340;0.00000;0.00002
256.04506;8.15520;0.00000;0.00002
256.04506;8.54550;0.00000;0.00002
256.04506;8.50090;0.00000;0.00002
256.07572;6.92010;0.00000;0.00003
256.07572;7.03140;0.00000;0.00003
256.07572;7.18230;0.00000;0.00002
256.07572;7.44600;0.00000;0.00002
256.07572;7.78730;0.00000;0.00002
256.10637;5.72360;0.00000;0.00003
256.10637;6.20920;0.00000;0.00003
256.10637;6.24190;0.00000;0.00003
256.10637;6.26020;0.00000;0.00003
256.10637;6.48380;0.00000;0.00002
256.13702;4.50010;0.00000;0.00002
256.13702;4.84240;0.00000;0.00001
256.13702;5.00350;0.00000;0.00001
256.13702;5.25690;0.00000;0.00001
256.13702;5.73550;0.00000;0.00002
256.16768;3.48250;0.00000;0.00017
256.16768;3.32980;0.00000;0.00029
256.16768;3.64760;0.00000;0.00009
256.16768;3.92100;0.00000;0.00007
256.16768;4.52940;0.00000;0.00002
256.19833;4.17420;0.00000;0.00004
256.19833;3.96260;0.00000;0.00006
256.19833;3.82410;0.00000;0.00007
256.19833;4.10120;0.00000;0.00005
256.19833;3.72200;0.00000;0.00008
256.22899;4.20630;0.00000;0.00004
256.22899;3.91680;0.00000;0.00006
256.22899;3.73590;0.00000;0.00007
256.22899;4.09100;0.00000;0.00005
256.22899;4.09130;0.00000;0.00005
256.25964;4.66220;0.00000;-0.00000
256.25964;4.13880;0.00000;0.00004
256.25964;4.17140;0.00000;0.00004
256.25964;4.07850;0.00000;0.00004
256.25964;3.92070;0.00000;0.00006
256.29029;7.15350;0.00000;0.00000
256.29029;6.57390;0.00000;0.00000
256.29029;5.91010;0.00000;0.00001
256.29029;5.61430;0.00000;0.00001
256.29029;5.30330;0.00000;0.00000
256.32095;10.12790;0.00000;-0.00000
256.32095;9.17570;0.00000;0.00000
256.32095;8.50430;0.00000;-0.00000
256.32095;7.91480;0.00000;-0.00001
256.35160;14.63920;0.00000;0.00001
256.35160;13.74210;0.00000;0.00001
256.35160;12.87200;0.00000;0.00001
256.35160;11.94750;0.00000;0.00000
256.35160;11.10220;0.00000;0.00001
256.38226;18.83800;0.00000;0.00001
256.38226;18.07840;0.00000;0.00001
256.38226;17.21690;0.00000;0.00001
256.38226;16.27300;0.00000;0.00001
256.38226;15.72130;0.00000;0.00001
256.41291;22.97800;0.00000;0.00003
256.41291;22.12100;0.00000;0.00003
256.41291;21.00690;0.00000;0.00001
256.41291;20.38810;0.00000;0.00000
256.41291;19.74190;0.00000;0.00001
256.44357;27.59070;0.00000;0.00003
256.44357;26.68150;0.00000;0.00003
256.44357;25.87260;0.00000;0.00002
256.44357;24.98200;0.00000;0.00002
256.44357;24.42100;0.00000;0.00002
256.44357;23.42280;0.00000;0.00003
256.47422;31.04060;0.00000;0.00002
256.47422;30.33820;0.00000;0.00002
256.47422;29.41230;0.00000;0.00002
256.47422;28.74530;0.00000;0.00003
256.47422;28.15160;0.00000;0.00003
256.50487;34.28580;0.00000;0.00002
256.50487;33.68600;0.00000;0.00002
256.50487;33.13770;0.00000;0.00002
256.50487;32.55310;0.00000;0.00002
256.50487;31.84780;0.00000;0.00002
256.53553;37.61780;0.00000;0.00000
256.53553;37.05640;0.00000;0.00000
256.53553;36.56510;0.00000;0.00000
256.53553;36.13190;0.00000;0.00001
256.53553;35.68880;0.00000;0.00002
256.53553;35.04780;0.00000;0.00002
256.56618;40.16690;0.00000;0.00001
256.56618;39.71630;0.00000;0.00001
256.56618;39.35480;0.00000;0.00001
256.56618;39.01800;0.00000;0.00002
256.56618;38.53470;0.00000;0.00002
256.59684;42.59310;0.00000;0.00002
256.59684;42.06890;0.00000;0.00002
256.59684;41.72830;0.00000;0.00002
256.59684;41.43660;0.00000;0.00002
256.59684;40.80870;0.00000;0.00001
256.62749;44.60950;0.00000;0.00000
256.62749;44.23380;0.00000;0.00000
256.62749;43.82630;0.00000;0.00000
256.62749;43.48050;0.00000;0.00000
256.62749;43.00710;0.00000;0.00001
256.65814;47.01450;0.00000;0.00002
256.65814;46.47260;0.00000;0.00001
256.65814;45.91910;0.00000;0.00001
256.65814;45.69380;0.00000;0.00001
256.65814;45.44690;0.00000;0.00001
256.65814;44.88090;0.00000;0.00001
256.68880;48.18210;0.00000;-0.00001
256.68880;47.63890;0.00000;-0.00000
256.68880;47.41200;0.00000;0.00001
256.68880;47.21860;0.00000;0.00001
256.71945;50.29890;0.00000;0.00001
256.71945;49.89890;0.00000;0.00001
256.71945;49.61500;0.00000;0.00000
256.71945;49.26630;0.00000;-0.00001
256.71945;48.83930;0.00000;-0.00001
256.71945;48.41150;0.00000;-0.00001
256.75011;51.83350;0.00000;0.00001
256.75011;51.49630;0.00000;0.00001
256.75011;51.23900;0.00000;0.00001
256.75011;51.00970;0.00000;0.00001
256.75011;50.68110;0.00000;0.00001
256.78076;53.42670;0.00000;0.00001
256.78076;53.10200;0.00000;0.00001
256.78076;52.76940;0.00000;0.00001
256.78076;52.66290;0.00000;0.00001
256.78076;52.32390;0.00000;0.00001
256.81141;55.18040;0.00000;0.00001
256.81141;54.88950;0.00000;0.00001
256.81141;54.61770;0.00000;0.00001
256.81141;54.21810;0.00000;0.00001
256.81141;53.82080;0.00000;0.00001
256.84207;57.30130;0.00000;0.00001
256.84207;56.95940;0.00000;0.00001
256.84207;56.61110;0.00000;0.00001
256.84207;56.17870;0.00000;0.00001
256.84207;55.65940;0.00000;0.00001
256.87272;59.23270;0.00000;0.00001
256.87272;58.97350;0.00000;0.00001
256.87272;58.40840;0.00000;0.00001
256.87272;58.02610;0.00000;0.00001
256.87272;57.56440;0.00000;0.00001
256.90338;61.41960;0.00000;0.00001
256.90338;61.07590;0.00000;0.00001
256.90338;60.85280;0.00000;0.00001
256.90338;60.51110;0.00000;0.00001
256.90338;59.88860;0.00000;0.00000
256.90338;59.49310;0.00000;0.00000
256.93403;63.48930;0.00000;0.00001
256.93403;63.16540;0.00000;0.00001
256.93403;62.62250;0.00000;0.00001
256.93403;62.29650;0.00000;0.00001
256.93403;61.81430;0.00000;0.00001
256.96469;64.93050;0.00000;0.00001
256.96469;64.90340;0.00000;0.00001
256.96469;64.39210;0.00000;0.00001
256.96469;63.87050;0.00000;0.00001
256.96469;63.57020;0.00000;0.00001
256.99534;66.17720;0.00000;0.00001
256.99534;65.99210;0.00000;0.00000
256.99534;65.65540;0.00000;0.00000
256.99534;65.32310;0.00000;0.00001
256.99534;65.03290;0.00000;0.00001
257.02599;67.33690;0.00000;0.00001
257.02599;67.25660;0.00000;0.00001
257.02599;66.99970;0.00000;0.00001
257.02599;66.69740;0.00000;0.00001
257.02599;66.42730;0.00000;0.00001
257.05665;68.71000;0.00000;0.00001
257.05665;68.56070;0.00000;0.00001
257.05665;68.13190;0.00000;0.00001
257.05665;67.90120;0.00000;0.00001
257.05665;67.51320;0.00000;0.00001
257.08730;70.17080;0.00000;0.00000
257.08730;69.98730;0.00000;0.00001
257.08730;69.66240;0.00000;0.00001
257.08730;69.43880;0.00000;0.00001
257.08730;68.99390;0.00000;0.00001
257.11796;71.74340;0.00000;0.00001
257.11796;71.41400;0.00000;0.00001
257.11796;71.15190;0.00000;0.00001
257.11796;70.59520;0.00000;0.00000
257.11796;70.38930;0.00000;0.00000
257.14861;73.58690;0.00000;0.00001
257.14861;73.26930;0.00000;0.00001
257.14861;73.09240;0.00000;0.00001
257.14861;72.75370;0.00000;0.00000
257.14861;72.39120;0.00000;0.00001
257.14861;72.04480;0.00000;0.00001
257.17926;75.66440;0.00000;-0.00002
257.17926;75.17630;0.00000;-0.00000
257.17926;74.78230;0.00000;0.00001
257.17926;74.44660;0.00000;0.00001
257.17926;74.18160;0.00000;0.00001
257.20992;77.61970;0.00000;-0.00005
257.20992;77.31490;0.00000;-0.00003
257.20992;76.91710;0.00000;-0.00002
257.20992;76.51180;0.00000;-0.00000
257.20992;76.14790;0.00000;-0.00001
257.24057;80.06100;0.00000;0.00002
257.24057;79.76320;0.00000;0.00002
257.24057;79.30470;0.00000;0.00000
257.24057;78.88140;0.00000;-0.00002
257.24057;78.59560;0.00000;-0.00004
257.24057;78.26390;0.00000;-0.00006
257.27123;81.83990;0.00000;0.00000
257.27123;81.56920;0.00000;0.00000
257.27123;81.19420;0.00000;0.00000
257.27123;80.58250;0.00000;0.00001
257.27123;80.17280;0.00000;0.00002
257.30188;83.58100;0.00000;0.00000
257.30188;83.44510;0.00000;0.00000
257.30188;82.98360;0.00000;0.00000
257.30188;82.45450;0.00000;0.00000
257.30188;82.13870;0.00000;0.00000
257.33253;84.97630;0.00000;0.00000
257.33253;84.62200;0.00000;0.00001
257.33253;84.29810;0.00000;0.00001
257.33253;83.99990;0.00000;0.00000
257.33253;83.74910;0.00000;0.00000
257.36319;85.78890;0.00000;0.00000
257.36319;85.48310;0.00000;0.00000
257.36319;85.56640;0.00000;0.00000
257.36319;85.38280;0.00000;0.00000
257.36319;85.21770;0.00000;0.00000
257.39384;86.35610;0.00000;0.00000
257.39384;86.38280;0.00000;0.00000
257.39384;86.18500;0.00000;0.00000
257.39384;86.21550;0.00000;0.00000
257.39384;86.05600;0.00000;0.00000
257.42450;86.85390;0.00000;0.00000
257.42450;86.68400;0.00000;0.00000
257.42450;86.68110;0.00000;0.00000
257.42450;86.41080;0.00000;0.00000
257.42450;86.39550;0.00000;0.00000
257.45515;87.49150;0.00000;0.00000
257.45515;87.27180;0.00000;0.00000
257.45515;87.26370;0.00000;0.00000
257.45515;87.12270;0.00000;-0.00000
257.45515;86.86670;0.00000;-0.00000
257.48580;87.73280;0.00000;0.00000
257.48580;87.67850;0.00000;0.00000
257.48580;87.60610;0.00000;0.00000
257.48580;87.61230;0.00000;0.00000
257.48580;87.66380;0.00000;0.00000
257.51646;87.97880;0.00000;0.00000
257.51646;88.12290;0.00000;0.00000
257.51646;88.17660;0.00000;0.00000
257.51646;88.17710;0.00000;0.00000
257.51646;87.87710;0.00000;0.00000
257.54711;88.68820;0.00000;0.00000
257.54711;88.81970;0.00000;0.00000
257.54711;88.54980;0.00000;0.00000
257.54711;88.30180;0.00000;0.00000
257.57777;89.33520;0.00000;0.00000
257.57777;89.26600;0.00000;0.00000
257.57777;89.14660;0.00000;0.00000
257.57777;88.86860;0.00000;0.00000
257.57777;88.68120;0.00000;-0.00000
257.60842;89.95210;0.00000;-0.00000
257.60842;89.85140;0.00000;0.00000
257.60842;89.70640;0.00000;0.00000
257.60842;89.50280;0.00000;0.00000
257.60842;89.37000;0.00000;0.00000
257.63908;90.57900;0.00000;-0.00000
257.63908;90.45010;0.00000;-0.00000
257.63908;90.27020;0.00000;-0.00000
257.63908;90.11610;0.00000;-0.00000
257.63908;90.06500;0.00000;-0.00000
257.66973;90.89600;0.00000;0.00000
257.66973;90.77170;0.00000;0.00000
257.66973;90.59610;0.00000;-0.00000
257.66973;90.59890;0.00000;-0.00000
257.70038;91.95060;0.00000;-0.00000
257.70038;91.67500;0.00000;-0.00000
257.70038;91.66810;0.00000;-0.00000
257.70038;91.25650;0.00000;0.00000
257.70038;91.22980;0.00000;0.00000
257.73104;92.91520;0.00000;0.00000
257.73104;92.87050;0.00000;0.00000
257.73104;92.77350;0.00000;0.00000
257.73104;92.57690;0.00000;-0.00000
257.73104;92.25700;0.00000;-0.00000
257.76169;93.75940;0.00000;0.00001
257.76169;93.98850;0.00000;0.00001
257.76169;94.00670;0.00000;0.00001
257.76169;93.68890;0.00000;0.00001
257.76169;93.18260;0.00000;0.00000
257.79235;94.50840;0.00000;0.00000
257.79235;94.66070;0.00000;-0.00000
257.79235;94.44080;0.00000;0.00000
257.79235;94.00460;0.00000;0.00001
257.82300;95.48670;0.00000;-0.00000
257.82300;95.22570;0.00000;-0.00000
257.82300;95.19760;0.00000;-0.00000
257.82300;94.80120;0.00000;-0.00000
257.82300;94.62080;0.00000;0.00000
257.85365;96.28040;0.00000;0.00001
257.85365;96.25970;0.00000;0.00001
257.85365;96.10430;0.00000;0.00000
257.85365;95.79070;0.00000;0.00000
257.85365;95.57970;0.00000;-0.00000
257.88431;97.31640;0.00000;0.00000
257.88431;97.16770;0.00000;0.00000
257.88431;97.01550;0.00000;0.00000
257.88431;96.84560;0.00000;0.00000
257.88431;96.51240;0.00000;0.00000
257.91496;98.08760;0.00000;0.00000
257.91496;97.93220;0.00000;0.00000
257.91496;97.60960;0.00000;0.00000
257.91496;97.40280;0.00000;0.00000
257.94562;98.89010;0.00000;0.00000
257.94562;98.88600;0.00000;0.00000
257.94562;98.62150;0.00000;0.00000
257.94562;98.19940;0.00000;0.00000
257.94562;98.13780;0.00000;0.00000
257.97627;99.74960;0.00000;0.00000
257.97627;99.77850;0.00000;0.00000
257.97627;99.52670;0.00000;0.00000
257.97627;99.20030;0.00000;0.00000
257.97627;98.90700;0.00000;0.00000
258.00692;101.04400;0.00000;-0.00000
258.00692;100.77000;0.00000;-0.00000
258.00692;100.40520;0.00000;-0.00000
258.00692;100.02180;0.00000;0.00000
258.00692;99.83950;0.00000;0.00000
258.03758;102.15790;0.00000;0.00000
258.03758;101.67020;0.00000;-0.00000
258.03758;101.22920;0.00000;-0.00000
258.03758;101.10860;0.00000;-0.00000
258.06823;103.50260;0.00000;0.00001
258.06823;103.05880;0.00000;0.00001
258.06823;102.63420;0.00000;0.00000
258.06823;102.40300;0.00000;0.00000
258.06823;102.41290;0.00000;0.00000
258.09889;106.72820;0.00000;0.00001
258.09889;106.08550;0.00000;0.00001
258.09889;105.53220;0.00000;0.00001
258.09889;104.83910;0.00000;0.00000
258.09889;104.37280;0.00000;0.00000
258.09889;103.93860;0.00000;0.00000
258.12954;111.34480;0.00000;0.00001
258.12954;110.34520;0.00000;0.00001
258.12954;109.49370;0.00000;0.00000
258.12954;108.83570;0.00000;0.00000
258.12954;108.22060;0.00000;0.00000
258.12954;107.43360;0.00000;0.00000
258.16019;116.80390;0.00000;0.00001
258.16019;115.89490;0.00000;0.00001
258.16019;114.75390;0.00000;0.00000
258.16019;113.85150;0.00000;0.00000
258.16019;112.85110;0.00000;-0.00000
258.16019;112.17920;0.00000;0.00000
258.19085;124.40890;0.00000;0.00000
258.19085;123.34820;0.00000;0.00000
258.19085;122.36800;0.00000;0.00000
258.19085;121.12960;0.00000;0.00000
258.19085;120.04910;0.00000;0.00002
258.19085;118.83590;0.00000;0.00000
258.19085;117.89160;0.00000;0.00000
258.22150;134.91870;0.00000;0.00000
258.22150;133.53920;0.00000;0.00001
258.22150;131.87531;0.00000;0.00000
258.22150;130.84711;0.00000;-0.00000
258.22150;129.42490;0.00000;0.00001
258.22150;128.25850;0.00000;0.00000
258.22150;126.99280;0.00000;0.00000
258.22150;125.80190;0.00000;0.00001
258.25216;148.16930;0.00000;-0.00001
258.25216;146.58510;0.00000;-0.00001
258.25216;144.96359;0.00000;-0.00001
258.25216;143.54739;0.00000;-0.00000
258.25216;142.11240;0.00000;-0.00000
258.25216;140.69791;0.00000;0.00000
258.25216;138.88960;0.00000;0.00000
258.25216;137.59869;0.00000;0.00000
258.25216;136.13010;0.00000;0.00000
258.28281;163.99229;0.00000;-0.00000
258.28281;162.49440;0.00000;-0.00001
258.28281;160.71899;0.00000;-0.00001
258.28281;159.18590;0.00000;-0.00001
258.28281;157.66820;0.00000;-0.00001
258.28281;155.77930;0.00000;-0.00001
258.28281;154.42630;0.00000;-0.00001
258.28281;152.63091;0.00000;-0.00002
258.28281;151.22430;0.00000;-0.00001
258.28281;149.52100;0.00000;-0.00001
258.31346;175.29990;0.00000;-0.00000
258.31346;175.25420;0.00000;-0.00000
258.31346;175.29770;0.00000;-0.00000
258.31346;175.33470;0.00000;-0.00000
258.31346;174.52380;0.00000;-0.00001
258.31346;173.12300;0.00000;-0.00000
258.31346;171.88480;0.00000;0.00000
258.31346;170.55479;0.00000;-0.00000
258.31346;168.81050;0.00000;-0.00001
258.31346;167.26060;0.00000;-0.00001
258.31346;165.45950;0.00000;-0.00001
258.34412;175.63879;0.00000;0.00000
258.34412;175.49280;0.00000;0.00000
258.34412;175.36050;0.00000;0.00000
258.34412;175.37050;0.00000;0.00000
258.34412;175.27299;0.00000;0.00000
258.34412;175.24500;0.00000;0.00000
258.34412;175.30000;0.00000;0.00000
258.34412;175.20230;0.00000;0.00000
258.34412;175.11839;0.00000;0.00000
258.34412;175.10980;0.00000;0.00000
258.34412;175.28200;0.00000;0.00000
258.34412;175.27440;0.00000;0.00000
258.37477;177.49831;0.00000;0.00000
258.37477;177.33960;0.00000;0.00000
258.37477;177.44090;0.00000;0.00000
258.37477;177.07829;0.00000;0.00000
258.37477;176.65260;0.00000;0.00000
258.37477;176.53011;0.00000;0.00000
258.37477;176.46021;0.00000;0.00000
258.37477;176.38310;0.00000;0.00000
258.37477;176.08730;0.00000;0.00001
258.37477;175.80991;0.00000;0.00001
258.37477;175.98720;0.00000;0.00001
258.37477;175.84520;0.00000;0.00001
258.40543;183.43010;0.00000;0.00001
258.40543;182.96550;0.00000;0.00001
258.40543;182.42450;0.00000;0.00001
258.40543;181.75690;0.00000;0.00001
258.40543;181.80611;0.00000;0.00001
258.40543;181.25810;0.00000;0.00001
258.40543;180.88190;0.00000;0.00001
258.40543;180.24080;0.00000;0.00001
258.40543;179.88350;0.00000;0.00001
258.40543;179.73920;0.00000;0.00001
258.40543;179.09750;0.00000;0.00001
258.40543;178.69920;0.00000;0.00001
258.40543;178.46390;0.00000;0.00001
258.40543;178.56619;0.00000;0.00001
258.40543;178.09740;0.00000;0.00001
258.43608;189.86110;0.00000;0.00001
258.43608;189.72020;0.00000;0.00001
258.43608;189.40170;0.00000;0.00001
258.43608;188.84590;0.00000;0.00001
258.43608;188.24110;0.00000;0.00001
258.43608;187.84300;0.00000;0.00001
258.43608;187.62610;0.00000;0.00001
258.43608;187.03850;0.00000;0.00001
258.43608;186.73129;0.00000;0.00001
258.43608;186.20740;0.00000;0.00002
258.43608;185.62770;0.00000;0.00002
258.43608;185.29691;0.00000;0.00002
258.43608;185.15041;0.00000;0.00002
258.43608;184.88831;0.00000;0.00002
258.43608;183.96519;0.00000;0.00002
258.43608;183.48750;0.00000;0.00002
